-0.1952  	0.01746  	-0.2483  	0.09641  	-0.0547  	0.46250  	-0.1399  	0.05453  	0.32628  	0.30970  	-0.1608  	0.38295  	-0.0996  	-0.0327  	0.11779  	0.40859  	0.24877  	-0.2932  	0.10265  	0.44871  	0.11984  	-0.4039  	-0.5369  	0.51488  	0.34890  	-0.1142  	-0.4139  	-0.5481  	-0.3235  	-0.4715  	-0.0780  	-0.0885  	0.29455  	-0.0504  	0.26741  	-0.1256  	0.30813  	0.08096  	-0.3023  	0.33291  	0.49509  	-0.1136  	0.03298  	0.17473  	0.06001  	-0.0277  	0.09364  	-0.0377  	-0.0102  	0.11192  	0.02543  	-0.0047  	-0.0387  	0.02907  	-0.0015  	-0.0444  	-0.0098  	-0.0156  	-0.0411  	0.02240  	-0.0194  	-0.0566  	0.07261  	-0.0013  	0.15042  	0.00012  	-0.0124  	0.01042  	0.02273  	0.24533  	1.21326  	122.874  	110.954  	
-0.3757  	0.01446  	-0.3218  	-0.0131  	-0.1078  	0.35997  	-0.2372  	0.00265  	0.28475  	0.36068  	-0.1508  	0.40241  	-0.1281  	-0.1099  	-0.0755  	0.31283  	0.26505  	-0.3561  	0.02041  	0.43799  	0.03034  	-0.3754  	-0.5909  	0.55122  	0.41689  	-0.0868  	-0.4716  	-0.5352  	-0.2381  	-0.5257  	-0.0598  	-0.1466  	0.29873  	-0.0447  	0.17531  	-0.1167  	0.21987  	0.04891  	-0.2792  	0.33682  	0.57795  	-0.1042  	0.05028  	0.19421  	0.05161  	-0.0347  	0.09591  	-0.0148  	-0.0071  	0.13182  	0.04899  	0.00017  	-0.0434  	0.02332  	0.00143  	-0.0515  	-0.0022  	-0.0143  	-0.0389  	0.02350  	-0.0202  	-0.0687  	0.08014  	-0.0024  	0.15042  	0.00012  	-0.0124  	0.01042  	0.02273  	0.24533  	1.21326  	122.874  	110.954  	
-0.3849  	-0.1207  	-0.3937  	0.07480  	0.00603  	0.39039  	-0.2119  	-0.0864  	0.25082  	0.46210  	-0.2339  	0.38507  	-0.1222  	-0.2504  	-0.1696  	0.32678  	0.25196  	-0.2516  	0.10184  	0.59440  	-0.1748  	-0.3139  	-0.6542  	0.49525  	0.56632  	-0.1050  	-0.5511  	-0.3649  	-0.0825  	-0.4903  	-0.0920  	-0.1588  	0.23297  	-0.0303  	0.14252  	0.00410  	0.11641  	0.00904  	-0.2472  	0.37951  	0.53534  	-0.1000  	0.04345  	0.20426  	0.06438  	-0.0376  	0.08241  	-0.0155  	-0.0008  	0.11789  	0.07358  	-0.0035  	-0.0472  	0.01475  	0.00089  	-0.0429  	0.02087  	-0.0122  	-0.0381  	0.02076  	-0.0238  	-0.0698  	0.09396  	-0.0027  	0.15042  	0.00012  	-0.0124  	0.01042  	0.02273  	0.24533  	1.21326  	122.874  	110.954  	
-0.3621  	-0.1338  	-0.4830  	0.12077  	0.05459  	0.33857  	-0.1686  	-0.0725  	0.22917  	0.46009  	-0.2798  	0.45420  	-0.1171  	-0.2559  	-0.2311  	0.37340  	0.20168  	-0.2362  	0.10129  	0.67873  	-0.1916  	-0.2770  	-0.8084  	0.59972  	0.59857  	-0.1112  	-0.4987  	-0.2917  	-0.0630  	-0.4900  	-0.1087  	-0.1596  	0.24546  	-0.0427  	0.09039  	0.01812  	0.03144  	-0.0254  	-0.1727  	0.42238  	0.54163  	-0.0862  	0.05869  	0.22212  	0.08795  	-0.0399  	0.08369  	2.27969  	0.00105  	0.11308  	0.06409  	-0.0063  	-0.0526  	0.01818  	0.00497  	-0.0436  	0.02047  	-0.0173  	-0.0325  	0.02833  	-0.0292  	-0.0783  	0.08588  	-0.0097  	0.15042  	0.00012  	-0.0124  	0.01042  	0.02273  	0.24533  	1.21326  	122.874  	110.954  	
-0.3594  	-0.0504  	-0.4465  	0.30029  	0.15252  	0.32932  	-0.1432  	-0.1601  	0.22787  	0.43437  	-0.3796  	0.31899  	-0.0505  	-0.1513  	-0.1028  	0.25579  	0.19325  	-0.3072  	0.01886  	0.58645  	-0.2428  	-0.3708  	-0.8372  	0.54920  	0.63093  	-0.1405  	-0.5089  	-0.3146  	-0.0049  	-0.4090  	-0.0995  	-0.1324  	0.23322  	-0.0388  	0.13394  	0.05144  	0.05225  	-0.0220  	-0.2021  	0.41842  	0.56016  	-0.0818  	0.05251  	0.19603  	0.06386  	-0.0337  	0.07866  	-0.0019  	0.00495  	0.12136  	0.07489  	-0.0004  	-0.0480  	0.02302  	0.00545  	-0.0468  	0.01276  	-0.0177  	-0.0293  	0.02183  	-0.0277  	-0.0885  	0.08040  	-0.0020  	0.15042  	0.00012  	-0.0124  	0.01042  	0.02273  	0.24533  	1.21326  	122.874  	110.954  	
-0.5476  	-0.0505  	-0.5778  	0.33462  	0.19689  	0.29872  	-0.1755  	-0.0899  	0.21395  	0.33606  	-0.3895  	0.43863  	-0.0642  	0.02527  	0.03110  	0.20331  	0.26538  	-0.2357  	0.10609  	0.61647  	-0.1860  	-0.2777  	-0.7832  	0.58359  	0.62428  	-0.1208  	-0.5024  	-0.3383  	0.02004  	-0.4301  	-0.1055  	-0.1707  	0.22776  	-0.0464  	0.22525  	0.00461  	0.05286  	-0.0578  	-0.2325  	0.44588  	0.48900  	-0.0862  	-0.0195  	0.17973  	0.06570  	-0.0335  	0.08550  	-0.0296  	-0.0100  	0.12936  	0.06430  	-0.0139  	-0.0530  	0.01797  	-0.0042  	-0.0540  	0.02452  	-0.0078  	-0.0320  	0.01336  	-0.0278  	-0.0736  	0.06930  	-0.0059  	0.15042  	0.00012  	-0.0124  	0.01042  	0.02273  	0.24533  	1.21326  	122.874  	110.954  	
-0.6042  	-0.1059  	-0.7236  	0.33221  	0.23030  	0.21969  	-0.1630  	-0.1019  	0.20963  	0.41974  	-0.4455  	0.42540  	-0.0461  	-0.1180  	0.09057  	0.14997  	0.21505  	-0.2816  	0.03825  	0.48204  	-0.2474  	-0.3611  	-0.7961  	0.57879  	0.61947  	-0.1085  	-0.5069  	-0.3033  	-0.0391  	-0.4358  	-0.0791  	-0.1433  	0.19053  	-0.0107  	0.18772  	-0.0190  	0.01202  	-0.0237  	-0.2240  	0.45085  	0.48151  	-0.0870  	-0.0164  	0.20279  	0.07032  	-0.0329  	0.08859  	-0.0481  	-0.0011  	0.13650  	0.06843  	-0.0009  	-0.0540  	0.02021  	0.00461  	-0.0489  	0.01865  	-0.0100  	-0.0265  	0.02463  	-0.0286  	-0.0734  	0.06663  	-0.0147  	0.15042  	0.00012  	-0.0124  	0.01042  	0.02273  	0.24533  	1.21326  	122.874  	110.954  	
-0.4258  	-0.0403  	-0.4727  	0.11116  	-0.0145  	0.31501  	-0.1112  	-0.1524  	0.21195  	0.35488  	-0.4755  	0.24062  	-0.0412  	-0.1713  	0.04219  	0.16458  	0.24493  	-0.2248  	0.03817  	0.52865  	-0.1851  	-0.4339  	-0.7138  	0.50449  	0.55691  	-0.1200  	-0.5918  	-0.3341  	-0.1040  	-0.4604  	-0.0671  	-0.1106  	0.24593  	-0.0403  	0.16093  	0.03124  	0.08009  	0.00218  	-0.2107  	0.43285  	0.53760  	-0.1020  	0.03285  	0.18297  	0.05921  	-0.0266  	0.09428  	-0.0414  	-0.0176  	0.12892  	0.06746  	-0.0046  	-0.0473  	0.02422  	0.00293  	-0.0572  	0.00311  	-0.0080  	-0.0314  	0.01283  	-0.0318  	-0.0768  	0.05588  	-0.0042  	0.15042  	0.00012  	-0.0124  	0.01042  	0.02273  	0.24533  	1.21326  	122.874  	110.954  	
-0.4713  	-0.0915  	-0.4859  	0.11119  	0.04429  	0.30164  	-0.0835  	-0.1987  	0.21469  	0.45133  	-0.4141  	0.24927  	-0.0797  	-0.3100  	-0.2008  	0.23188  	0.19600  	-0.1365  	0.05844  	0.60923  	-0.2728  	-0.4673  	-0.7953  	0.51209  	0.52241  	-0.1368  	-0.6121  	-0.2976  	-0.0853  	-0.4740  	-0.0283  	-0.0984  	0.23006  	-0.0285  	0.09498  	0.06320  	0.02309  	-0.0240  	-0.2000  	0.45357  	0.58818  	-0.1100  	0.05285  	0.19086  	0.06076  	-0.0231  	0.08569  	-0.0365  	-0.0076  	0.12932  	0.07158  	-0.0038  	-0.0531  	0.01980  	0.01216  	-0.0550  	0.01117  	-0.0119  	-0.0375  	0.02301  	-0.0304  	-0.0805  	0.06346  	-0.0078  	0.15042  	0.00012  	-0.0124  	0.01042  	0.02273  	0.24533  	1.21326  	122.874  	110.954  	
-0.4652  	-0.0796  	-0.4231  	-0.0605  	-0.0049  	0.19911  	-0.0758  	-0.1979  	0.18415  	0.50516  	-0.2853  	0.30886  	-0.0932  	-0.2958  	-0.4826  	0.36984  	0.16006  	-0.1689  	0.05651  	0.61648  	-0.3559  	-0.4868  	-0.8355  	0.43874  	0.53555  	-0.1225  	-0.6061  	-0.1496  	-0.0127  	-0.4771  	-0.0577  	-0.1142  	0.22556  	-0.0418  	0.08168  	0.18282  	0.02274  	-0.0454  	-0.1945  	0.44462  	0.57930  	-0.1143  	0.04377  	0.17068  	0.06505  	-0.0346  	0.08532  	-0.0162  	-0.0059  	0.12849  	0.07124  	-0.0067  	-0.0357  	0.02287  	0.01371  	-0.0620  	0.01777  	-0.0143  	-0.0353  	0.02564  	-0.0240  	-0.0810  	0.07785  	0.00035  	0.15042  	0.00012  	-0.0124  	0.01042  	0.02273  	0.24533  	1.21326  	122.874  	110.954  	
