0.35615  	-0.0207  	-0.6202  	-0.2527  	0.31307  	-0.9576  	-0.1490  	0.73535  	0.26515  	0.04544  	0.21651  	1.15296  	0.13994  	0.06472  	-0.7993  	0.13306  	0.21094  	-0.3800  	0.50577  	0.18895  	0.40057  	0.94368  	0.02880  	0.12569  	0.15637  	0.05859  	0.68957  	-0.3883  	-0.7107  	0.09187  	0.08575  	0.10834  	-0.0432  	-0.1538  	0.29166  	-0.2527  	0.00796  	-0.1199  	-0.2737  	-0.1355  	-0.1226  	0.14356  	-0.0822  	0.29430  	0.12507  	-0.0034  	-0.0440  	0.04164  	0.04735  	-0.1648  	-0.1321  	-0.0312  	-0.0226  	-0.0030  	-0.0123  	0.03330  	-0.0524  	-0.0132  	0.00048  	-0.0191  	-0.0244  	0.04171  	-0.0200  	-0.0027  	-0.0145  	-0.0534  	-0.0554  	0.01495  	0.03882  	0.61823  	1.38225  	127.257  	109.454  	
-0.0420  	-0.0781  	-0.7496  	-0.6332  	0.07238  	-1.0422  	-0.2691  	0.55758  	0.20589  	0.03276  	0.38766  	1.23303  	0.02786  	-0.3173  	-1.0514  	-0.0672  	0.24431  	-0.4245  	0.48762  	0.17865  	0.28052  	0.90370  	0.20814  	-0.0039  	0.00508  	0.10581  	0.49649  	-0.1945  	-0.6210  	0.06491  	0.05818  	0.12132  	-0.0492  	-0.1146  	0.08307  	-0.2333  	-0.0939  	-0.1374  	-0.1786  	-0.0978  	-0.0951  	0.11538  	-0.1081  	0.31884  	0.10518  	-0.0153  	-0.0226  	0.03830  	0.02852  	-0.1608  	-0.1007  	-0.0331  	-0.0228  	-0.0043  	-0.0132  	0.01615  	-0.0398  	0.00672  	-0.0020  	-0.0355  	-0.0125  	0.04787  	-0.0069  	0.00634  	-0.0145  	-0.0534  	-0.0554  	0.01495  	0.03882  	0.61823  	1.38225  	127.257  	109.454  	
0.12604  	-0.0721  	-0.5915  	-0.6677  	-0.0209  	-0.9262  	-0.2755  	0.54598  	0.19393  	0.02240  	0.37420  	1.17941  	-0.0036  	-0.3807  	-1.2386  	0.04551  	0.28194  	-0.3872  	0.53575  	0.16157  	0.21849  	0.91902  	0.29427  	-0.0194  	0.08927  	0.09836  	0.54042  	-0.1374  	-0.5932  	0.08254  	0.10113  	0.13475  	-0.1021  	-0.1581  	0.01388  	-0.1615  	-0.0555  	-0.1370  	-0.2161  	-0.1800  	-0.0349  	0.08236  	-0.0284  	0.33157  	0.12672  	-0.0209  	-0.0423  	0.04497  	0.03280  	-0.1652  	-0.1176  	-0.0437  	-0.0214  	-0.0185  	-0.0059  	0.01184  	-0.0287  	0.00836  	0.00089  	-0.0376  	-0.0164  	0.03805  	0.01017  	0.02105  	-0.0145  	-0.0534  	-0.0554  	0.01495  	0.03882  	0.61823  	1.38225  	127.257  	109.454  	
0.42089  	0.07924  	-0.6080  	-0.5063  	0.07616  	-0.7582  	-0.2397  	0.67039  	0.25930  	-0.0660  	0.15703  	1.25882  	0.07819  	-0.4168  	-1.4139  	0.16533  	0.23845  	-0.2537  	0.63473  	0.17515  	0.17400  	1.18487  	0.22427  	-0.1953  	0.11388  	0.06349  	0.37367  	-0.1370  	-0.4879  	0.16133  	0.06470  	0.14625  	-0.0419  	-0.1367  	0.04522  	-0.1872  	-0.0552  	-0.0645  	-0.1334  	-0.1898  	-0.0523  	0.08322  	-0.0067  	0.36735  	0.11252  	-0.0169  	-0.0512  	0.06536  	0.04399  	-0.2467  	-0.1472  	-0.0564  	-0.0160  	-0.0265  	-0.0054  	0.01579  	-0.0333  	0.01428  	0.00228  	-0.0579  	-0.0308  	0.04502  	0.00590  	0.03157  	-0.0145  	-0.0534  	-0.0554  	0.01495  	0.03882  	0.61823  	1.38225  	127.257  	109.454  	
0.28911  	0.06777  	-0.6831  	-0.5194  	0.07994  	-0.8797  	-0.2300  	0.57224  	0.19566  	0.00660  	0.14667  	1.26968  	0.02379  	-0.3993  	-1.3389  	0.08982  	0.22552  	-0.2815  	0.59714  	0.18386  	0.14458  	1.17762  	0.12913  	-0.1961  	0.19987  	0.04287  	0.45695  	-0.1464  	-0.4009  	0.17025  	0.03020  	0.14733  	-0.1064  	-0.1451  	0.06179  	-0.1063  	-0.0851  	-0.0724  	-0.1972  	-0.1847  	-0.0381  	0.08934  	-0.0499  	0.36724  	0.13087  	-0.0336  	-0.0519  	0.05513  	0.05805  	-0.2419  	-0.1384  	-0.0579  	-0.0138  	-0.0221  	-0.0056  	0.01241  	-0.0186  	0.01717  	0.00458  	-0.0563  	-0.0287  	0.04142  	0.01859  	0.02780  	-0.0145  	-0.0534  	-0.0554  	0.01495  	0.03882  	0.61823  	1.38225  	127.257  	109.454  	
-0.1071  	-0.0677  	-1.0223  	-0.8367  	0.05286  	-1.1533  	-0.1843  	0.48439  	0.14624  	0.12892  	0.34852  	1.24630  	0.12479  	-0.3235  	-1.4993  	-0.0352  	0.23159  	-0.3034  	0.64441  	0.11984  	0.13603  	1.21518  	0.24130  	-0.0752  	0.15346  	0.10047  	0.44564  	-0.2528  	-0.5035  	0.19115  	0.13552  	0.11861  	-0.0400  	-0.1458  	0.02802  	-0.0914  	-0.1017  	-0.0990  	-0.1633  	-0.1978  	-0.1128  	0.13720  	-0.0741  	0.32093  	0.15203  	-0.0288  	-0.0438  	0.05574  	0.02951  	-0.2038  	-0.1698  	-0.0434  	-0.0051  	-0.0108  	-0.0111  	0.00713  	-0.0440  	0.00427  	0.02426  	-0.0416  	-0.0088  	0.06502  	-0.0132  	0.01475  	-0.0145  	-0.0534  	-0.0554  	0.01495  	0.03882  	0.61823  	1.38225  	127.257  	109.454  	
-0.1848  	-0.1070  	-0.9409  	-0.9363  	0.07212  	-1.2148  	-0.1766  	0.63966  	0.22664  	0.06978  	0.51630  	1.26033  	0.10067  	-0.3227  	-1.4156  	-0.0741  	0.23264  	-0.2969  	0.54813  	0.18054  	0.23818  	1.16773  	0.30500  	-0.0602  	0.02861  	0.08467  	0.47530  	-0.2392  	-0.6114  	0.09903  	0.11542  	0.11933  	-0.0480  	-0.1297  	0.09788  	-0.2277  	-0.1029  	-0.1021  	-0.1879  	-0.2354  	-0.1441  	0.12022  	-0.1081  	0.33020  	0.12656  	-0.0325  	-0.0415  	0.04677  	0.04158  	-0.2228  	-0.1536  	-0.0518  	-0.0134  	-0.0235  	-0.0135  	0.01914  	-0.0290  	0.01320  	0.00936  	-0.0419  	-0.0063  	0.07963  	-0.0091  	0.01831  	-0.0145  	-0.0534  	-0.0554  	0.01495  	0.03882  	0.61823  	1.38225  	127.257  	109.454  	
-0.1841  	-0.0749  	-0.9954  	-0.9014  	0.06513  	-1.2060  	-0.1868  	0.74753  	0.25417  	0.10904  	0.53294  	1.32565  	0.10463  	-0.3051  	-1.4741  	-0.0923  	0.21166  	-0.2770  	0.57014  	0.23120  	0.22200  	1.18267  	0.30432  	-0.1205  	0.03114  	0.07844  	0.50696  	-0.1699  	-0.5649  	0.08925  	0.09240  	0.10752  	-0.0366  	-0.1192  	0.07973  	-0.2434  	-0.1492  	-0.1193  	-0.1612  	-0.2199  	-0.1466  	0.11693  	-0.0907  	0.33850  	0.12389  	-0.0344  	-0.0484  	0.05187  	0.04096  	-0.2224  	-0.1566  	-0.0563  	-0.0220  	-0.0208  	-0.0098  	0.02212  	-0.0323  	0.01165  	0.00850  	-0.0413  	-0.0040  	0.07490  	-0.0011  	0.01862  	-0.0145  	-0.0534  	-0.0554  	0.01495  	0.03882  	0.61823  	1.38225  	127.257  	109.454  	
-0.2442  	-0.0974  	-0.9781  	-0.9938  	0.08686  	-1.2493  	-0.2655  	0.78455  	0.24374  	0.06593  	0.56265  	1.33084  	0.03081  	-0.4122  	-1.5769  	-0.0461  	0.16385  	-0.3224  	0.56991  	0.22956  	0.24601  	1.19307  	0.24457  	-0.1141  	-0.0143  	0.07559  	0.46274  	-0.1085  	-0.5455  	0.04107  	0.06875  	0.09267  	-0.0361  	-0.1136  	0.04347  	-0.2453  	-0.1853  	-0.1325  	-0.1131  	-0.2069  	-0.1489  	0.11896  	-0.0874  	0.32895  	0.11430  	-0.0380  	-0.0412  	0.05577  	0.03310  	-0.2217  	-0.1641  	-0.0575  	-0.0214  	-0.0197  	-0.0170  	0.01327  	-0.0344  	0.00625  	-0.0020  	-0.0397  	-0.0072  	0.06714  	-0.0009  	0.03287  	-0.0145  	-0.0534  	-0.0554  	0.01495  	0.03882  	0.61823  	1.38225  	127.257  	109.454  	
-0.2404  	-0.1146  	-0.9798  	-0.8908  	0.14759  	-1.1995  	-0.2829  	0.75129  	0.23420  	0.09434  	0.58721  	1.34479  	-0.0094  	-0.4391  	-1.5056  	-0.0351  	0.12764  	-0.3586  	0.56470  	0.23785  	0.28925  	1.18138  	0.17723  	-0.0087  	-0.0670  	0.09052  	0.42247  	-0.1065  	-0.5317  	0.01834  	0.06102  	0.07531  	0.00624  	-0.1183  	0.05114  	-0.2305  	-0.1640  	-0.1366  	-0.1211  	-0.1971  	-0.1606  	0.12555  	-0.1016  	0.31765  	0.12351  	-0.0362  	-0.0335  	0.05429  	0.02826  	-0.2133  	-0.1583  	-0.0533  	-0.0132  	-0.0151  	-0.0218  	0.00638  	-0.0352  	0.00333  	-0.0049  	-0.0278  	-0.0096  	0.05655  	0.00605  	0.03306  	-0.0145  	-0.0534  	-0.0554  	0.01495  	0.03882  	0.61823  	1.38225  	127.257  	109.454  	
