-0.3449  	0.06127  	0.92698  	-0.3808  	-0.8795  	0.02017  	0.36033  	0.68716  	0.76325  	1.04403  	1.05543  	0.50917  	-0.0932  	-0.7479  	0.03334  	0.21118  	0.65367  	0.71406  	0.30993  	0.68139  	0.50201  	-0.5826  	0.42575  	0.66006  	-0.2252  	-0.0568  	0.00338  	-1.1936  	-0.8208  	-0.6150  	0.10071  	0.08962  	0.22739  	-0.0618  	-0.0169  	-0.3264  	0.42480  	0.27216  	0.14656  	0.24568  	0.53228  	-0.0379  	0.22739  	0.13148  	0.04093  	0.05512  	0.00300  	0.07268  	0.03205  	0.09926  	0.05718  	0.02327  	-0.0308  	0.04640  	0.02942  	-0.0730  	-0.0373  	-0.0281  	-0.0324  	-0.0093  	-0.0144  	-0.0554  	0.06925  	0.01360  	0.14613  	-0.0416  	0.00025  	0.01341  	-0.0163  	0.93821  	1.25685  	127.833  	114.796  	
-0.3352  	0.04068  	0.92704  	-0.4372  	-0.8415  	-0.0250  	0.38799  	0.73357  	0.80880  	1.06491  	1.01194  	0.45257  	-0.0259  	-0.6753  	-0.1078  	0.12474  	0.59824  	0.79455  	0.28859  	0.69709  	0.39077  	-0.5995  	0.36465  	0.51613  	-0.1449  	-0.0999  	-0.0407  	-1.1244  	-0.6569  	-0.5637  	0.10884  	0.04386  	0.23747  	-0.0532  	-0.0386  	-0.2864  	0.37314  	0.26670  	0.15449  	0.24579  	0.52384  	-0.0608  	0.23500  	0.11777  	0.03778  	0.05960  	0.00942  	0.07135  	0.04017  	0.08583  	0.05505  	0.01194  	-0.0256  	0.04775  	0.03815  	-0.0753  	-0.0399  	-0.0318  	-0.0290  	-0.0166  	-0.0173  	-0.0550  	0.06741  	0.01809  	0.14613  	-0.0416  	0.00025  	0.01341  	-0.0163  	0.93821  	1.25685  	127.833  	114.796  	
-0.4408  	0.01102  	0.81607  	-0.5798  	-0.8822  	-0.1852  	0.39024  	0.58979  	0.78651  	1.17664  	1.06029  	0.47146  	-0.0502  	-0.9393  	-0.3117  	0.22959  	0.55178  	0.88049  	0.28948  	0.81221  	0.18103  	-0.6441  	0.22801  	0.43483  	-0.1483  	-0.0816  	-0.2720  	-0.8710  	-0.5254  	-0.5985  	0.10851  	0.00970  	0.23660  	-0.0408  	-0.1434  	-0.1952  	0.22967  	0.21732  	0.22083  	0.31701  	0.63149  	-0.0531  	0.23720  	0.12383  	0.04812  	0.05574  	0.00891  	0.08320  	0.03252  	0.09960  	0.08003  	0.01339  	-0.0286  	0.03792  	0.03575  	-0.0741  	-0.0202  	-0.0328  	-0.0193  	-0.0131  	-0.0239  	-0.0659  	0.08436  	0.02774  	0.14613  	-0.0416  	0.00025  	0.01341  	-0.0163  	0.93821  	1.25685  	127.833  	114.796  	
-0.9345  	-0.1435  	0.60508  	-0.9405  	-0.9569  	-0.5233  	0.38205  	0.53754  	0.66824  	1.27261  	1.13797  	0.33206  	-0.1366  	-0.9455  	-0.5913  	-0.0410  	0.62013  	0.91352  	0.34033  	0.86183  	0.08189  	-0.7026  	0.19541  	0.46300  	0.00591  	-0.0946  	-0.2108  	-0.9306  	-0.4000  	-0.6141  	0.09550  	-0.0269  	0.15581  	-0.0597  	-0.1472  	-0.0886  	0.17819  	0.18451  	0.20726  	0.30027  	0.65141  	-0.0497  	0.19211  	0.12824  	0.07910  	0.05884  	0.01204  	0.04715  	0.02215  	0.09608  	0.06484  	0.00392  	-0.0346  	0.03244  	0.04199  	-0.0971  	-0.0088  	-0.0331  	-0.0336  	-0.0262  	-0.0235  	-0.0621  	0.07139  	0.02234  	0.14613  	-0.0416  	0.00025  	0.01341  	-0.0163  	0.93821  	1.25685  	127.833  	114.796  	
-1.2075  	-0.1725  	0.43042  	-0.9374  	-0.9492  	-0.5755  	0.33333  	0.43508  	0.64902  	1.25697  	1.25276  	0.37871  	-0.1823  	-1.0525  	-0.4184  	-0.1507  	0.61977  	0.84324  	0.29886  	0.76493  	0.21691  	-0.6297  	0.26420  	0.58448  	-0.0939  	-0.0431  	-0.1648  	-0.9857  	-0.5201  	-0.5961  	0.10634  	-0.0078  	0.16961  	-0.0462  	-0.1480  	-0.1603  	0.19550  	0.16695  	0.23482  	0.32226  	0.57450  	-0.0171  	0.16157  	0.11496  	0.08063  	0.05740  	-0.0022  	0.03857  	0.01443  	0.10821  	0.07716  	0.01556  	-0.0383  	0.03866  	0.03246  	-0.0821  	-0.0258  	-0.0288  	-0.0192  	-0.0136  	-0.0233  	-0.0629  	0.05553  	0.00920  	0.14613  	-0.0416  	0.00025  	0.01341  	-0.0163  	0.93821  	1.25685  	127.833  	114.796  	
-1.1447  	-0.1458  	0.48035  	-1.0234  	-1.0616  	-0.6266  	0.33332  	0.45538  	0.62674  	1.25295  	1.23289  	0.31175  	-0.1965  	-1.1001  	-0.3547  	-0.1890  	0.60306  	0.85646  	0.29232  	0.76208  	0.20685  	-0.6004  	0.31886  	0.49448  	-0.1245  	-0.0454  	-0.1648  	-0.9888  	-0.5206  	-0.6190  	0.11575  	-0.0138  	0.15654  	-0.0544  	-0.2021  	-0.1457  	0.23740  	0.18836  	0.21693  	0.29362  	0.61543  	-0.0331  	0.15896  	0.12876  	0.07697  	0.06059  	0.01361  	0.03013  	0.01662  	0.10002  	0.06334  	0.01489  	-0.0360  	0.04031  	0.03170  	-0.0950  	-0.0259  	-0.0265  	-0.0236  	-0.0194  	-0.0268  	-0.0593  	0.05983  	0.01562  	0.14613  	-0.0416  	0.00025  	0.01341  	-0.0163  	0.93821  	1.25685  	127.833  	114.796  	
-0.9379  	-0.1022  	0.63001  	-0.9848  	-1.0684  	-0.4406  	0.28978  	0.48391  	0.65172  	1.20440  	1.16635  	0.36557  	-0.2113  	-1.1407  	-0.4980  	-0.0040  	0.58431  	0.89788  	0.32457  	0.80524  	0.22213  	-0.6510  	0.36990  	0.53466  	-0.1220  	-0.0567  	-0.1911  	-0.9338  	-0.4802  	-0.6069  	0.12050  	0.00288  	0.13776  	-0.0575  	-0.2519  	-0.1699  	0.16702  	0.19148  	0.26267  	0.32308  	0.65576  	-0.0442  	0.22942  	0.15434  	0.07849  	0.05524  	0.00425  	0.04300  	0.01118  	0.09600  	0.06698  	0.01379  	-0.0309  	0.02565  	0.03045  	-0.0976  	-0.0188  	-0.0277  	-0.0287  	-0.0195  	-0.0188  	-0.0640  	0.06464  	0.02578  	0.14613  	-0.0416  	0.00025  	0.01341  	-0.0163  	0.93821  	1.25685  	127.833  	114.796  	
-0.7885  	-0.0322  	0.72015  	-0.8482  	-0.9836  	-0.3744  	0.29467  	0.47346  	0.65440  	1.24376  	1.06825  	0.39927  	-0.1891  	-1.1379  	-0.5361  	0.15276  	0.53169  	0.86265  	0.26209  	0.85702  	0.13159  	-0.6758  	0.20874  	0.45020  	-0.1337  	-0.0595  	-0.3046  	-0.9034  	-0.4506  	-0.5899  	0.09772  	0.02252  	0.12495  	-0.0349  	-0.2223  	-0.1591  	0.15475  	0.19694  	0.25569  	0.35005  	0.68654  	-0.0357  	0.24083  	0.18783  	0.06138  	0.06463  	0.00141  	0.06356  	0.02211  	0.06871  	0.06762  	0.01429  	-0.0368  	0.03796  	0.04018  	-0.0959  	-0.0259  	-0.0230  	-0.0310  	-0.0314  	-0.0329  	-0.0714  	0.06529  	0.01828  	0.14613  	-0.0416  	0.00025  	0.01341  	-0.0163  	0.93821  	1.25685  	127.833  	114.796  	
-1.1507  	-0.1407  	0.50211  	-1.0696  	-1.0685  	-0.6556  	0.39646  	0.36001  	0.60576  	1.34579  	1.21436  	0.39179  	-0.2175  	-1.1461  	-0.6690  	-0.0009  	0.50989  	0.88162  	0.29215  	0.85871  	0.12736  	-0.6515  	0.20591  	0.55183  	-0.0548  	-0.1097  	-0.1887  	-0.9292  	-0.4810  	-0.6015  	0.14103  	-0.0011  	0.11307  	-0.0261  	-0.1928  	-0.1038  	0.13513  	0.15497  	0.18789  	0.32293  	0.67543  	-0.0352  	0.18821  	0.18616  	0.09223  	0.04367  	0.01475  	0.03475  	0.03214  	0.10162  	0.06785  	0.00890  	-0.0341  	0.03721  	0.02915  	-0.0927  	-0.0225  	-0.0193  	-0.0263  	-0.0256  	-0.0226  	-0.0390  	0.06970  	0.00926  	0.14613  	-0.0416  	0.00025  	0.01341  	-0.0163  	0.93821  	1.25685  	127.833  	114.796  	
-1.4122  	-0.2513  	0.36835  	-1.2392  	-1.0977  	-0.7293  	0.32568  	0.43042  	0.58647  	1.28378  	1.26901  	0.27495  	-0.1858  	-1.0834  	-0.5847  	-0.2069  	0.59322  	0.81135  	0.31638  	0.73956  	0.13825  	-0.5400  	0.35140  	0.55183  	-0.0848  	-0.0527  	-0.1718  	-1.0371  	-0.4790  	-0.6129  	0.12645  	-0.0401  	0.11903  	-0.0471  	-0.2437  	-0.1289  	0.14015  	0.17873  	0.23443  	0.29294  	0.63885  	-0.0034  	0.14207  	0.13175  	0.08503  	0.06104  	0.00547  	0.03474  	0.02249  	0.09698  	0.05170  	0.00401  	-0.0351  	0.03536  	0.03546  	-0.1009  	-0.0282  	-0.0205  	-0.0109  	-0.0188  	-0.0166  	-0.0489  	0.05570  	0.01391  	0.14613  	-0.0416  	0.00025  	0.01341  	-0.0163  	0.93821  	1.25685  	127.833  	114.796  	
